0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
0.0,124.64808110881059,49.566047326358635,136.63596009881542,102.67115428223029,162.53526664603504,255.98670063107164,128.7676198331583,267.35022861638174,314.44969190568554,368.88545486320777,247.29924899254902,273.0310485798867,353.6156305048931,155.0907940140774,51.53986238791713,201.1296967945591,291.78405304313134,348.34500569592393,210.48050321899544,218.7345159360523,244.67089872268198,311.4469920171622,329.15136702014945,376.4523792561982,261.29528113868446,433.4199664754713,486.39157221282454,442.0399367929939,497.64461206617995,557.7023940806072,544.8317534005355,136.35098548399785,709.0403759773278,261.1496806167421,267.2297149591637,272.1299347855346,283.3198600598786,293.45230741979105,322.6911584076375,352.01694703224035,317.0787669497972,317.6826005148978,324.9636696343906,337.27816394601786,342.38517873764624,370.40111420710787,386.8033536477012,367.21608688274847,382.40287727576873,394.26215480360946,417.51785435315924,437.6344850025185,168.70112503291162,226.46840121621025,195.78103315692582,438.2014619443795,90.86516848886455,473.6263988468515,231.51688606749119,510.6551746513828,463.5160498543935,493.29648192908655,527.8963215486053,576.1813619973065,608.2133086497785,693.3369404667872,757.5301489770022,767.043760854728,861.3186506977673,659.7345105791613,699.7337202970938,380.6373622166194,427.6098508028183,452.61142309016844,473.4705195986928,487.2784212356936,478.0574908113497,497.38802769547317,519.572506232564,547.6943910055493,564.7651599229619,613.139946646362,658.0997950564231,694.3825285200413,791.5670933166281,881.5979995830252,651.1814169717937,657.8356593542912,727.3398715818824,828.4216667787838,900.4982957713648,583.3004083484587,609.0893980585812,767.0587348222577,857.9935498741168,925.2355595989646,980.7113727308642,960.3780543254675,125.08361256103912,355.18902077665547,857.5464496486914,929.2471485925612,474.14808627114684,582.7770101690253,463.7495580694929,505.71828755521796,512.6524569320421,522.369956710944,452.5287285094251,532.6740673135754,592.2334894159967,386.3954430519873,438.50702019048015,384.45323952990094,546.8602800484147,590.3700242178628,641.4807315290045,674.6933313592011,684.482150100522,717.8287446166053,764.7779120232818,735.7194471477794,995.087327907509,1031.9398705993779,1064.610220564448,1105.0643972947644,1022.192441676719,1048.8125721127653,1080.3532748789112,1101.936298937942,1108.8324503871268,970.145786987467,915.6849743215175,497.5843418632992,443.1083810751618,329.26566550836367,221.91232022762674,363.8838701516458,409.68206551100604,89.68628486086507,76.21898803669445,432.82720047126276,489.00717200213114,834.7587857885424,639.1551011960024
124.64808110881059,0.0,136.64432882765195,49.611703151838036,160.72896781885314,101.79046773613688,138.46923323191558,22.395979933220566,158.38538130143115,199.0618494542394,249.43815476062346,122.70758158742271,149.80812690762664,230.3771888572006,198.19821660272416,136.12735715455858,156.37196906095878,196.98473353634662,245.52031202176252,242.3377555707307,219.76391962250787,208.11185715948963,235.3141770567184,246.0830850909725,281.0346470648126,136.9083194591139,329.22116243598384,375.9165798960681,321.2087550512811,379.24330637552856,441.61236995903647,432.7830971269361,53.32336182622637,597.3581238810817,286.37937684297873,274.22775282162405,266.9396518974831,263.92297947316706,261.57853993099775,269.70108565674127,285.728469964186,339.68604750321174,328.7082720322786,315.08708050609306,316.15134135119825,313.1540600857494,321.58355870124376,328.39138838682237,372.50769853422173,368.3820767869977,368.36286162341327,373.94128046103833,386.5944587969814,94.61871411340438,110.2887411306224,72.33375490788751,372.5470716239394,153.48436285342572,395.8109244711459,214.0208029260607,421.6422328768937,401.60468226409637,417.99983156305,442.5187828385355,481.36594503083256,508.2612889253761,591.6521932362432,656.3716879167072,660.2111842124583,754.5543446324768,568.1292896295358,591.8234834140384,395.51486327064106,420.32867489457215,429.3987508952061,435.0137932052028,442.272227309384,465.11984114618764,473.4083386870472,481.4999644550578,495.47477976877155,506.83688815077215,541.3212817298551,577.5049661829286,608.2416264051134,694.79876558142,779.152355527667,582.3907127407423,595.4926326205814,645.2860099427039,736.0051583574425,802.5935893136287,558.6496675500856,572.1227217864412,691.0202307954281,770.5069271986629,831.9439755744722,883.8640087954217,860.0149420809413,171.86241104573088,230.94506257728,748.4599420118784,821.0884735385599,407.6426762691532,519.0399017717548,432.10355166238503,476.07528935950904,477.4740971490067,480.80968307001535,396.5887466101693,486.7538219187101,561.1324731070658,367.6397299485671,423.54957039674474,393.6938661023517,463.64683331697546,499.10292107919406,558.0403063136949,586.3831904064627,590.5662750738552,628.8614783272485,670.5905444913456,637.2729381794899,887.4022300327632,924.6127047394776,957.7070583265188,998.6156945837337,919.634930180007,945.3303708188001,976.2035495975631,997.4069760763754,1007.598562492425,871.6919995207709,820.2162657601419,495.43078013464986,451.47358062444886,357.71771325225717,284.03412242000786,319.8525370664903,372.35500126512176,50.51031300000847,48.467628767406794,434.41502744457034,481.96582264790794,729.1313521472439,536.6328651957034
49.566047326358635,136.64432882765195,0.0,130.05794354670178,53.30360927375677,139.60717569251025,251.31878832666095,148.10061241366594,255.93003447696458,306.0088462717105,363.20139197633284,253.84906052851176,285.4702266472366,353.8005215534028,105.6684146208823,101.02278957480695,167.69242142617927,271.5826184265293,330.4972088840617,161.10180029336152,172.69819953748637,205.97325503871392,282.5613459544355,302.4183965086393,354.0092318059336,270.8543259249431,414.66332355576753,471.0553803027021,437.0980029202456,489.1642284316859,546.3412557501134,530.0961674568247,164.3415872975916,692.916989206976,211.785838131402,219.29000726357899,225.78217585330046,239.26276423131887,251.8294861101437,285.7741090332108,318.4643445209783,267.63146627726144,268.8775350779629,278.4997012296667,292.5188862048447,299.12831136174896,331.2601967962129,350.0475302329375,318.59689902504107,335.92856925617656,349.6367983935757,376.3352454576373,398.0571081563589,202.2701280430217,246.06167831569894,208.50547590169427,402.8333280625999,140.39953509077466,441.95664326052855,188.69434877692376,483.07808641943495,426.6584416518159,460.46595928407,498.57279840488974,550.6618352402425,585.1019660824406,670.6363018544188,734.193900520159,747.144356957811,840.9977926901468,632.0602866679004,680.8947297906333,331.3387339993616,379.92313452817996,406.9906596376378,430.5434376328135,445.68430601689977,430.7910260411564,451.5970121668991,476.2066837839967,507.355677229576,525.8022943985347,578.0300324609617,625.8205792830447,664.0985142795619,765.7064422144051,858.5052601806256,614.8431911256829,619.5164498370945,695.2327966451485,800.2753761512702,874.814859562974,537.195929411295,564.9953615500189,732.5448748543188,827.5353402641654,897.1630211273663,954.2349847155848,935.8431352936925,174.64958501962215,358.13764076081793,838.8451452274771,909.6565310798622,438.57877969875426,545.3391135202937,419.53596320680657,460.8328937542866,468.7548397589042,479.71896264122785,414.08493759300273,490.92338901646673,547.1434114678921,340.6166842866537,391.73240066241357,335.4600081817207,516.4639868737706,563.0435636054959,610.4196797219756,645.4491960043996,657.7466082568951,688.6259232434734,737.7498876541034,710.9989780941917,974.9850842262514,1011.5002680531475,1043.8072673671936,1083.8696289469674,998.7527802375085,1025.8621068183318,1057.7394476080435,1079.5116832823535,1084.4223005116041,944.5404319754753,888.7036586875083,449.09100599590715,393.99755107990813,279.7006744170117,174.1139683791358,323.6305602058313,367.1727741551972,118.21195985339119,93.96819846413099,384.2304556369181,441.0120847625396,813.7915038421564,617.2784662208873
136.63596009881542,49.611703151838036,130.05794354670178,0.0,137.07239865981742,52.234042405505114,121.61014010996922,71.83055962021743,130.7224953903632,178.35080277258413,234.19145799897947,127.82576530725773,164.71923019439973,223.7810031059268,164.44645980159243,163.63022569482985,106.82547701549042,159.36692745317742,213.30674758342437,202.45164195054124,174.00264802519237,158.53933036467376,190.7590979862082,203.9133077180626,244.63303048255182,147.2524876746886,298.3489294367488,349.96801933445965,307.92886504052706,361.85519212823135,421.22131032475806,408.2749222547928,102.87183311176892,572.6028327248947,243.3993466694565,228.07450527886405,219.1680016140016,214.81955201070846,211.98064458747598,221.11061806246917,239.34429523323016,295.10989560414816,282.31653632098755,266.3414647718506,266.7105835710897,263.5441605938763,272.8694498149215,280.91986400128155,324.8921733106657,319.1095681447047,318.75316446266737,324.9751118868103,338.40950735950406,143.41940174096104,140.46514003325535,94.56572556998853,326.65617191687835,188.9094461757145,353.133194403297,165.6900666376482,383.07542857200013,355.13104797874314,374.7004396940762,402.6106663581353,445.6160923238294,475.2651370086754,559.8075618468122,624.3134215315528,631.7406344109787,726.1089111480942,531.1325499439107,564.0631440680664,348.9970339105926,371.2966830962675,379.788906099242,385.8428514462682,393.62903741908275,415.69944029530336,423.80022140584595,432.3907199238974,447.8039620505613,460.059188099136,497.55926560566525,536.3794045643381,569.1260764452531,660.4451158334318,747.9753432823379,537.9997342322904,549.7483857889721,604.800542924467,699.6703882706258,768.9441418733674,509.07405913483797,523.0748506215081,648.7578443257048,732.1924691043922,796.1174072010512,849.7609623269358,827.7215434289145,212.15335479287938,228.64224573607123,721.6844933396095,793.6653873341238,362.11675798118245,473.3676331503379,382.6100226480729,426.5641743365059,428.1880383938886,431.955065754732,349.1000823205071,438.31312683117744,511.74888419969625,318.1664145813279,374.11444884206077,346.41162598414684,423.0409461898425,461.77465653873634,517.8213660321048,548.0554091851866,554.6601509167257,590.8901377959766,634.9572247004916,603.6956225294671,859.6733158511518,896.6504064256751,929.4679392145714,970.0875850810694,888.6303955515106,914.8919786674276,946.1895800899628,967.639247438271,975.8899722495652,838.3904013301648,785.38264507067,446.5489997978199,403.73456542336135,314.0014883680484,251.1794852897281,270.73181247793815,322.9924340646133,90.81494025810406,72.25569330687502,386.0446066493318,432.7975202727047,699.8996693568414,505.19923257500153
102.67115428223029,160.72896781885314,53.30360927375677,137.07239865981742,0.0,125.75262521361097,250.54759792655145,177.34251572573655,247.45679468907827,299.1431048078766,357.96750557546704,264.8337903018259,301.3462697051604,355.122493903556,52.420028834539735,154.2062416253376,136.52881931371306,252.36403762825117,312.3888224766899,107.82289335264615,122.91021580272587,165.61547198363414,252.61432854372217,274.58681866686265,330.1449239212612,284.2817126168129,394.02156835560413,453.51521208838375,431.4017213853985,478.95183089559225,532.4183484320213,512.6249133569617,199.58518895630218,672.8423057674236,158.5027137950629,166.88148852643982,175.08246326370366,191.22070097941634,206.67019543616638,245.93575338444322,282.1750887610165,214.40766600861969,215.72094110588648,227.4195913762348,243.24115651292072,251.52383397661953,288.1853136492551,309.57139439072677,265.52988512845525,284.67485320894997,300.24786851307766,330.5897441469277,353.9749556028278,240.57560115535628,270.25032348403454,227.7349997950192,363.46535402596487,193.52669462072865,406.44441294299986,143.09884636252787,451.8096764369067,385.43517327857853,423.5098224733923,465.24564265384606,521.1765092318299,558.036210257774,643.5560389716513,706.1590743215748,722.7522613494306,815.8221593415633,599.7790421895384,657.942605936414,278.04043851176766,327.50343692534926,356.42528999453174,382.67012566788213,399.1714440380424,378.6779200520255,400.79123333576996,427.75116808998183,461.96191715078925,481.8049778749352,537.9586784888228,588.602339894786,628.8750048574943,734.8579722799501,830.3245708515781,573.3367381979803,575.9162736998529,657.9600199310286,766.8942121566275,843.8446585754496,486.00299356239975,515.6516217881727,692.6348311736471,791.6484095723783,863.6239217140032,922.2518608093734,905.941978531291,227.64505839139386,362.31722349192506,815.4071244697986,885.0604195240255,398.7160401369122,502.89787966593116,370.35685681814624,410.88634551691814,419.7768383577508,431.9885062352087,371.1701171258949,444.09695823877826,496.8719875094591,290.05047582817065,340.0947724980225,282.2037144500744,481.8311923395029,531.4991167773151,574.574364369076,611.4154243991304,626.3651466957951,654.4705073461698,705.7480258677684,681.5672498890702,949.6826106231705,985.7596980467514,1017.6165999846012,1057.190108688184,969.8722736218432,997.4430062821662,1029.6143741576793,1051.5462581403256,1054.3661663687672,913.4926084461863,856.3307974312675,396.0611902892718,340.70570930350004,226.8488781763128,127.54028075680877,279.3253361158239,320.0053327669582,157.07885768633457,128.4964852812233,331.1557984600446,388.3162564862401,788.0122338398127,591.3686135682832
162.53526664603504,101.79046773613688,139.60717569251025,52.234042405505114,125.75262521361097,0.0,127.76122851565474,124.05924358526326,121.71304197288802,173.43893717441333,232.35390399371883,154.40587794234065,195.94127609236335,231.91467299481172,136.35263567316719,199.75881541272378,54.592199809228596,131.98686956589054,190.9964448103202,163.57979694358946,127.04899637113954,106.32146605306725,149.66594974431712,166.64213453576795,215.12806993580568,176.14506693205752,275.05819119966634,331.8544123089601,305.67334593584815,353.69226424579176,408.6070208198521,390.9720220555984,155.09072145157225,553.3951971423944,199.3228010370568,179.85002658807008,168.82932507256123,162.8833931980837,159.8012352726521,171.72190729512178,194.039377209026,248.4359827500925,233.4399397290835,214.72255485321506,214.49604208507822,211.4145030852521,223.0138973069673,233.34431881195275,274.4278372863448,266.98726412104025,266.61791653048573,274.5082120020169,289.3558426552905,195.52859791908568,183.48144211999067,136.54733875735198,281.4613951728474,230.060012235563,312.6478616501135,114.87028784152977,348.1299924813064,308.8605998359743,333.1428946376474,365.6513443391917,413.86088693558554,446.7899757740164,532.1764189300131,596.0780800666963,607.7873647714939,701.7634560378434,497.19974879040046,541.3539327606244,299.7334383294641,319.3480771300498,327.65223045927894,334.9035856049659,343.6646408395651,363.48719577868064,371.750196519969,381.5383891839205,399.3737468396344,412.98796069641503,454.75130357611295,497.02401359563936,532.283750601353,629.2470804559642,720.3106498128612,494.1934925666052,504.0077769147746,566.049678723258,665.8913893946051,738.2445853234772,457.16587460262565,472.2857141993073,607.5591303783935,695.85638437022,762.7009725659325,818.307159861502,798.488977297983,256.54150356041583,240.93563862572984,699.3170099688716,770.2765005244477,317.2962007958515,427.9080147205119,330.96134857501926,374.8570836390998,376.98976932152294,381.5721021337688,301.20322066620025,388.6412997500062,460.3175229264002,265.9388502494172,321.8977344602447,296.2807513697776,384.97066300944607,427.8353653887123,479.7499471727458,512.3237193916357,521.9947777471357,555.4334736593229,602.2744716897632,573.6966127140602,835.7276228402018,872.3350534008453,904.7511099376405,944.9447723692899,860.7751444551448,887.6420669767549,919.3679134059769,941.0600332158737,947.02080386811,807.9256239671305,753.2029832400993,394.7060112302129,353.02248188305083,268.2747136786732,220.35860792410077,220.03883144660662,271.6932677884375,138.85301765672125,114.97722136068546,334.70184347022393,380.7318503745157,674.7285758394698,478.44118201986583
255.98670063107164,138.46923323191558,251.31878832666095,121.61014010996922,250.54759792655145,127.76122851565474,0.0,148.04861318818857,36.457711411268185,60.74220379701329,112.93504280296767,57.15102167755898,95.66439401812784,104.60182580752856,263.8564930196328,274.38144347862084,153.8107499942363,91.04922334676444,117.59284542602131,285.241551554041,238.9596776463552,188.45859878847475,149.58802280550722,147.07472602690908,159.47404093498562,75.69497216092215,195.95662319026493,238.25754840187324,186.435036674807,241.89405712050439,303.3583883653844,294.525975431716,168.70022949961267,459.01349693893883,312.6109874438311,284.1189666631184,265.2853630494668,246.72882083912657,229.87670672048236,208.54042561851773,203.11315504601072,353.74626329712197,332.0979385114241,297.57913545248056,285.32205773443997,273.1591320004754,255.78673107755304,249.36322630811753,363.0185256693007,337.5737914391914,323.69030593598484,307.4572418698785,309.7526639202358,189.27619872748707,122.53536086574698,95.0797303330731,279.4690854749407,290.94902343789425,286.7376228108428,215.02883391824878,299.52461743286614,310.48042798589233,310.44504320841975,323.2579617431801,352.5953857021692,375.3449431831483,457.06041015932897,521.7497763845048,523.0156982190396,617.2274904604699,440.59615941755914,454.3945377678867,393.72480852077643,391.0293215781088,380.9784764510943,368.47235379164965,367.5727712892865,425.2190793484752,420.32573798902325,411.8543506342428,409.12996991081957,413.65751831255477,432.27869697113874,459.1644832112564,484.5531304582473,562.5305907552774,643.4867282077887,475.14041351189326,494.3016000298892,524.4848582021959,606.3155200855442,669.1729707873501,499.3410450316656,498.6212887488377,574.7395774593208,644.0615391290801,701.155717786126,750.7628840420125,725.1384413508348,305.7451046043687,113.22601427390991,610.4891020781789,683.2847809190171,310.70535498096547,419.1040433449801,373.6998493225519,416.36444536144376,411.38374133894104,407.27114358314003,312.94446880575066,407.93121400494977,494.5823536913112,331.4409095403335,385.1779892113096,385.908637860174,345.80526687976777,372.9441133077109,437.5375525559622,461.2293448242737,461.0238053998835,502.6306813004373,540.154211579127,504.31009793082626,749.6699036141965,786.948370560402,820.1353405947797,861.144136473844,783.6427379899704,808.9256886433438,839.5087772737692,860.5536134190387,872.0391339408478,737.7555585219923,688.1378144184104,465.25973342673797,436.68781394505197,375.364515788979,346.28049284411463,260.3774358626702,313.5750915616919,188.38086561021746,183.5450681759726,413.6796415911351,447.34692370628767,592.2439614759654,401.8991969426785
128.7676198331583,22.395979933220566,148.10061241366594,71.83055962021743,177.34251572573655,124.05924358526326,148.04861318818857,0.0,171.62535548515385,208.72006793960907,256.0503777893331,123.52687282748593,144.7335659490082,233.4467822542893,217.33582933504306,131.4672444479055,178.65123354329327,213.55792978004956,259.427962064644,262.93208209687697,241.75906866885958,230.3698300868312,254.58747000534518,264.2503541115279,296.5081809283107,134.56137022509057,342.0180470939885,386.3048063886951,326.2819471036656,385.79020948572884,449.24079439266956,442.30201709134946,31.055034361614144,606.5770935634839,307.6768272168211,296.25360188644896,289.24181220975913,286.3137739455066,283.79950333724605,290.94298902474986,305.7482632458309,361.32174174620525,350.75423514711116,337.47875414302933,338.4880244740098,335.3343976104976,342.86910041369515,348.92969812317835,394.7671858392055,390.75880259983745,390.5426685863216,395.3796704879034,407.50739237745677,72.29833959564628,98.62605506691155,68.51690262516061,392.19126281845087,143.34128562928026,413.8131008759789,236.39311647181162,437.63358583346974,421.5286100483159,436.27365379366887,459.1065831890335,495.9145795169562,521.4699982326049,604.1790131637986,668.9114667527022,671.0571937386093,765.2760750577991,583.1340456562006,602.4430354304137,417.56457033067,442.7240041747184,451.5761052075547,456.59621190158185,463.45956265366846,487.46565768715874,495.52097295023515,503.02285931310723,516.0226833108442,526.8579174318531,559.6996639660275,594.5162159648329,624.2293619114641,708.3907216498652,791.1447149185525,601.0683123929715,614.8918495221999,661.9195241346903,750.518802458471,815.7521654761822,580.6661752697566,593.5818477550756,708.5232791147351,785.9690629301605,846.1400144665744,897.1859735312091,872.477369347094,158.0615207847806,232.0871979461751,758.4032381272913,831.2632498117948,427.0580635328324,538.4421547041485,454.0020797929987,497.99282977982574,499.1499780590739,502.1364735116293,417.0814375185721,507.7907111223285,582.8944938721647,389.96463410723754,445.89003123943604,415.8929988921128,480.53660052279315,514.365892772879,574.6218983783702,602.009060967812,605.0195385057051,644.2690608037796,684.8226346275808,650.5570356536651,897.6658881063009,934.9594609184581,968.1628074603976,1009.1834780934103,931.4371964052558,956.8445266025495,987.4952630965029,1008.5681842495493,1019.6882481786785,884.6329938693852,833.9356522490319,517.8253677924993,473.74362984063123,379.1267253377824,302.4443465759452,341.42639899420476,394.120005721607,43.24695121520427,54.718595691153574,456.7732830987154,504.3552087157382,740.2509985424833,549.0594260245638
267.35022861638174,158.38538130143115,255.93003447696458,130.7224953903632,247.45679468907827,121.71304197288802,36.457711411268185,171.62535548515385,0.0,51.80361789422196,110.86008646145086,93.6065130253062,131.3169433925183,116.9242548571322,253.49317282429422,291.5291353971856,134.79017291472493,54.59219142037343,87.88549922012874,268.2624365592379,218.41541606030856,162.03754255480706,113.542462106769,110.64693666276122,127.07342585656588,111.78508548930715,170.83815037493315,219.50677353387886,183.96443672333612,233.31121358396035,290.96915904422065,277.6060820478626,195.59986903218672,442.0464145487704,290.9220289613369,259.76477605694043,239.16283820775826,218.1807315440149,199.224816057357,173.9909667015057,166.8138803765682,328.57832808252414,305.2765599422839,267.6938037092411,253.52759751860165,240.2396572965039,220.19454437463457,213.03383803696815,333.4030043759479,305.0464531118479,289.57220545728575,271.5225087026598,273.36773672238917,220.3041647804369,158.21783804303638,127.0081632907935,243.20034541436166,311.8061698940533,252.1232447120639,191.61971765131221,268.27589504371963,274.1876382839791,275.68284605067123,291.1518986820829,324.480063215999,350.0291092112147,433.26701327353135,497.98766026262683,502.59253509407176,596.9866012772869,411.98026499586973,434.49939365467185,365.00976744084585,358.19126249918924,346.0852895917611,332.3477928951985,331.1722482276234,390.931018066843,384.88064084429254,375.5382648742568,372.78734166888404,377.64383225257205,398.1237344590976,427.1552010060438,454.34349770066495,536.8174858427268,620.8225084377239,440.7732660937779,459.13508033896915,493.3287014904785,578.9949831010408,644.3673242864509,463.328268952063,462.17633046227195,542.3689328122531,615.1579207099328,674.5267464417977,725.7227161511719,701.6302830109277,329.4433466981272,130.3390096796622,591.765764742773,664.0461363276515,274.74553449783593,383.6665503928871,338.03304390968134,380.48774209730084,375.1967796319546,370.8630062411482,276.4891828716548,371.47351155857865,458.280260303625,298.26754813890176,351.28883514687504,356.2825162082872,313.3645872394803,343.5560729876098,406.1338963932996,431.5666870945545,433.4982958574365,473.4904376968414,513.2233613205083,479.094086435547,730.218057906832,767.3212519572279,800.2917616274502,841.0799375765039,761.3467683299373,787.1529385160329,818.1365589295541,839.4143906004059,849.2363989694295,713.388040566217,662.3387991065615,431.8364490543008,405.4762382574466,350.52851178955217,332.2292771485085,225.30617574457276,278.1570771259127,208.88214480177808,199.31048878685533,381.805380290852,413.5105391265148,571.2459088181453,378.25110923760604
314.44969190568554,199.0618494542394,306.0088462717105,178.35080277258413,299.1431048078766,173.43893717441333,60.74220379701329,208.72006793960907,51.80361789422196,0.0,59.07900245692563,103.43795221005139,127.92833056729935,72.43834286846526,304.9094240076329,334.74502543233046,184.29268848246682,78.69085050684726,70.26883811545889,317.57741470017925,266.10032095285004,205.6738056081818,136.32189398425675,123.98658406224651,114.33728688990801,113.36182646868737,138.47142673627192,177.62496759396905,132.26896851540562,183.5333855073757,243.4843790841464,233.7949208366622,228.51255315043537,398.31610539801943,337.25640842659044,304.06037788009746,281.84675670752506,258.1023108374558,236.13397969758756,201.68485606776983,183.7137903300411,371.50561133357775,346.4673758380967,304.81388771224465,287.15750345017307,271.38634529382233,241.60478648881917,227.9079117571377,370.2990244699342,336.26291091940135,316.31358082704344,289.4981759476445,285.8816642112276,246.10291504495675,171.12651508858136,152.47788637098185,247.46004950955512,351.6909721283225,244.22096087969652,237.53543541940743,248.16540226604832,278.24257810376895,268.1403372658914,273.29694984213006,296.4931364112679,316.8084351860143,397.52889555639797,462.13391864580626,462.4342958166304,556.5986106883531,384.6748267179192,393.761765997017,403.1179962349021,388.0625794590624,369.11070551759684,347.74561645639744,342.49903154796726,415.99486036909656,404.77366793986096,388.07484216041075,376.4921649137284,377.1646512400233,386.64710116037503,408.1087664506915,430.45355415101267,503.9129750459686,583.3809095629445,429.95826548389397,452.1416002847869,471.684838327589,548.8208108380834,609.9401491537585,478.6888638189364,470.84648462562615,523.9951862931324,588.0223581611809,643.0257693228914,691.605519250122,665.2938087793613,366.1931063701566,89.60094476154026,549.7501423039174,622.560773629305,274.9531865211559,378.75727463291645,357.03583034758503,397.58527775761905,389.4717243546306,381.57156534915634,285.0092475389786,379.3952766774317,470.4081513146195,327.847546829267,378.097693194921,392.9768095494792,296.34067024022363,318.20668552384075,385.4718235775728,406.4756140726938,403.9635739383274,447.12169790750227,482.43521175798094,445.4599049379946,688.9538698180196,726.2415240205876,759.4429055013259,800.4686901976869,723.3835409142603,748.530541875396,779.0241938038467,800.0232193411613,811.9065699765105,678.2693968091388,629.4585019127935,459.48729863744876,438.8295742526876,393.67130101053806,382.5251972552788,249.36647961086345,299.4481622929606,249.09301872276077,243.4120932734941,413.87100047050376,439.9802940468016,531.7393142020799,342.38248292380223
